key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
slaa_prop_tentacle_vlarge_03	incidental	slaa_prop_tentacle_vlarge_03	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tentacle_wteeth_01	incidental	slaa_prop_tentacle_wteeth_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tongue_01	incidental	slaa_prop_tongue_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tongue_02	incidental	slaa_prop_tongue_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_ring_big_01	incidental	slaa_ring_big_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_large_01	generic	slaa_rock_large_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_01	generic	slaa_rock_surface_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_02	generic	slaa_rock_surface_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_03	generic	slaa_rock_surface_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_04	generic	slaa_rock_surface_04	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_05	generic	slaa_rock_surface_05	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_06	generic	slaa_rock_surface_06	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_07	generic	slaa_rock_surface_07	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_rock_surface_08	generic	slaa_rock_surface_08	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_cultist_01	incidental	slaa_statues_cultist_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_cultist_02	incidental	slaa_statues_cultist_02	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_cultist_03	incidental	slaa_statues_cultist_03	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_daemonette_01	incidental	slaa_statues_daemonette_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_daemonette_02	incidental	slaa_statues_daemonette_02	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_group_01	incidental	slaa_statues_group_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_statues_group_02	incidental	slaa_statues_group_02	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_tentacle_big_01_01	generic	slaa_tentacle_big_01_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_tentacle_big_02_01	generic	slaa_tentacle_big_02_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_tentacle_big_03_01	generic	slaa_tentacle_big_03_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_tentacle_big_04_01	generic	slaa_tentacle_big_04_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_01	incidental	slaa_terrain_prop_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_02	incidental	slaa_terrain_prop_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_04	incidental	slaa_terrain_prop_04	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_07	incidental	slaa_terrain_prop_07	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_09	incidental	slaa_terrain_prop_09	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_10	incidental	slaa_terrain_prop_10	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_11	incidental	slaa_terrain_prop_11	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_12	incidental	slaa_terrain_prop_12	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_13	incidental	slaa_terrain_prop_13	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_14	incidental	slaa_terrain_prop_14	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrain_prop_tentacle_01	incidental	slaa_terrain_prop_tentacle_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_terrainprop_15	generic	slaa_terrainprop_15	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_windowbig_01	incidental	slaa_windowbig_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
soft_col_cylinder_01	generic	soft_col_cylinder_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
survival_gate_dummy_collision3d	generic	survival_gate_dummy_collision3d	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_barricade_blocker_01	generic	glb_barricade_blocker	wood	12000		barricade_blocker	100	barricade_blocker	true	0	true		false	false	1.0000	false	wooden_floor	false	false	32.0000	false	barricade_blocker	blocker	tmb	default_value	default
tmb_bridge_110m_01	bridge	tmb_bridge_110m_01	rock	15		bridge	100	bridge.png	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_coffin_01	generic	tmb_coffin_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_coffin_02	generic	tmb_coffin_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_coffin_03	generic	tmb_coffin_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_coffin_04	generic	tmb_coffin_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_column_08	generic	tmb_column_08	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
tmb_platform_waterpool_01	generic	tmb_platform_waterpool_01	rock	15		key_building	100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
tmb_prop_brick_01	incidental	tmb_prop_brick_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_prop_brick_02	incidental	tmb_prop_brick_02	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_tmb_bolt	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower	tmb	light_armoured_units	default
tmb_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_tmb_bolt_improved	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_02	tower	tmb	light_armoured_units	default
tmb_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_tmb_magic_missile	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_03	tower	tmb	heavy_armoured_units	default
tmb_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_tmb_magic_missile_improved	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_04	tower	tmb	heavy_armoured_units	default
tmb_wall_angled_joiner	unbreachable_fort_wall	tmb_wall_angled_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_angled_to_grid_joiner	fort_wall	tmb_wall_angled_to_grid_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_grid_to_angled_joiner	fort_wall	tmb_wall_grid_to_angled_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_corner_90_exter	unbreachable_fort_wall	tmb_wall_minor_corner_90_exter	rock	15		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_curved_90_exter	unbreachable_fort_wall	tmb_wall_minor_curved_90_exter	rock	15		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_curved_90_inter	unbreachable_fort_wall	tmb_wall_minor_curved_90_inter	rock	15		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_gatehouse_01	fort_wall	tmb_wall_minor_gatehouse_01	rock	15		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_kink_left	fort_wall	tmb_wall_minor_kink_left	rock	15		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_minor_straight_20	fort_wall	tmb_wall_minor_straight_20	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	true	0.0000	false				default_value	default
tmb_wall_stepdown_15m	unbreachable_fort_wall	tmb_wall_stepdown_15m	rock	10000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_stepup_15m	unbreachable_fort_wall	tmb_wall_stepup_15m	rock	10000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tmb_wall_straight_20_emplacement	unbreachable_fort_wall	tmb_wall_straight_20_emplacement	rock	12000		fort_bastion	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	true	0.0000	false				default_value	default
tze_cliff_edge_01a	generic	tze_cliff_edge_01a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_edge_01b	generic	tze_cliff_edge_01b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_edge_01c	generic	tze_cliff_edge_01c	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_freestanding_01	generic	tze_cliff_freestanding_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_freestanding_02	generic	tze_cliff_freestanding_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_freestanding_02b	generic	tze_cliff_freestanding_02b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_freestanding_03	generic	tze_cliff_freestanding_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_cliff_freestanding_04	generic	tze_cliff_freestanding_04	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01a	generic	tze_crystal_pillar_01a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01a_emissive	generic	tze_crystal_pillar_01a_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01b	generic	tze_crystal_pillar_01b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01b_emissive	generic	tze_crystal_pillar_01b_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01c	generic	tze_crystal_pillar_01c	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_01c_emissive	generic	tze_crystal_pillar_01c_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02a	generic	tze_crystal_pillar_02a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02a_emissive	generic	tze_crystal_pillar_02a_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02b	generic	tze_crystal_pillar_02b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02b_emissive	generic	tze_crystal_pillar_02b_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02c	generic	tze_crystal_pillar_02c	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_crystal_pillar_02c_emissive	generic	tze_crystal_pillar_02c_emissive	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
tze_ground_crystals_01	generic	tze_ground_crystals_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
